"","stdMake","stdModel","mapModel"
"11231","SGM-Buick","Buick Regal","君威GS"
"11232","SGM-Buick","Buick Regal","新君威"
"11233","SGM-Buick","Buick Regal","新世纪"
"11234","SGM-Buick","Buick Royaum","Buick Royaum"
"11235","SGM-Buick","Buick Royaum","SGM-Buick Royaum"
"11236","SGM-Buick","Buick Royaum","别克荣御"
"11237","SGM-Buick","Buick Royaum","荣御"
"11238","SGM-Buick","Buick Sail","Buick Sail"
"11239","SGM-Buick","Buick Sail","SGM-Buick Sail"
"11240","SGM-Buick","Buick Sail","别克赛欧"
"11241","SGM-Buick","Buick Sail","赛欧"
"11242","SGM-Buick","Buick Sail","赛欧HB"
"11243","SGM-Buick","Buick Sail","赛欧SRV"
"11244","SGM-Buick","Buick Sail Sedan","Buick Sail Sedan"
"11245","SGM-Buick","Buick Sail Sedan","别克赛欧三厢"
"11246","SGM-Buick","Buick Sail Sedan","赛欧-三厢"
"11247","SGM-Buick","Buick Velite","Buick Velite"
"11248","SGM-Buick","Buick Velite","VELITE 5"
"11249","SGM-Buick","Buick Velite","别克Velite"
"11250","SGM-Buick","Buick Velite","别克VELITE 5"
"11251","SGM-Buick","Buick Verano","Buick Verano"
"11252","SGM-Buick","Buick Verano","Verano"
"11253","SGM-Buick","Buick Verano","别克威朗"
"11254","SGM-Buick","Buick Verano","威朗"
"11255","SGM-Buick","Buick Verano","威朗VERANO"
"11256","SGM-Buick","Buick Verano GS","Buick Verano GS"
"11257","SGM-Buick","Buick Verano GS","别克威朗GS"
"11258","SGM-Buick","Buick Verano GS","威朗GS"
"11259","SGM-Buick","Buick Verano Hatchback","Buick Verano Hatchback"
"11260","SGM-Buick","Buick Verano Hatchback","别克威朗轿跑"
"11261","SGM-Buick","Buick Verano Hatchback","威朗轿跑"
"11262","SGM-Cadillac","Cadillac ATS-L","ATS"
"11263","SGM-Cadillac","Cadillac ATS-L","ATS-L"
"11264","SGM-Cadillac","Cadillac ATS-L","Cadillac ATS-L"
"11265","SGM-Cadillac","Cadillac ATS-L","凯迪拉克ATS-L"
"11266","SGM-Cadillac","Cadillac ATS-L","上海通用凯迪拉克ATS-L"
"11267","SGM-Cadillac","Cadillac CT6","Cadillac CT6"
"11268","SGM-Cadillac","Cadillac CT6","CT6"
"11269","SGM-Cadillac","Cadillac CT6","CT6 插电混动"
"11270","SGM-Cadillac","Cadillac CT6","凯迪拉克CT6"
"11271","SGM-Cadillac","Cadillac CT6","上海通用凯迪拉克CT6"
"11272","SGM-Cadillac","Cadillac CTS","Cadillac CTS"
"11273","SGM-Cadillac","Cadillac CTS","CTS"
"11274","SGM-Cadillac","Cadillac CTS","凯迪拉克CTS"
"11275","SGM-Cadillac","Cadillac CTS","上海通用凯迪拉克CTS"
"11276","SGM-Cadillac","Cadillac SLS","Cadillac SLS"
"11277","SGM-Cadillac","Cadillac SLS","SLS"
"11278","SGM-Cadillac","Cadillac SLS","SLS赛威"
"11279","SGM-Cadillac","Cadillac SLS","凯迪拉克SLS"
"11280","SGM-Cadillac","Cadillac SLS","凯迪拉克SLS赛威"
"11281","SGM-Cadillac","Cadillac SLS","凯迪拉克赛威"
"11282","SGM-Cadillac","Cadillac SLS","赛威"
"11283","SGM-Cadillac","Cadillac SLS","赛威SLS"
"11284","SGM-Cadillac","Cadillac SRX","Cadillac SRX"
"11285","SGM-Cadillac","Cadillac SRX","SRX"
"11286","SGM-Cadillac","Cadillac SRX","凯迪拉克SRX"
"11287","SGM-Cadillac","Cadillac SRX","上海通用凯迪拉克SRX"
"11288","SGM-Cadillac","Cadillac XT5","Cadillac XT5"
"11289","SGM-Cadillac","Cadillac XT5","XT5"
"11290","SGM-Cadillac","Cadillac XT5","凯迪拉克XT5"
"11291","SGM-Cadillac","Cadillac XT5","上海通用凯迪拉克XT5"
"11292","SGM-Cadillac","Cadillac XTS","Cadillac XTS"
"11293","SGM-Cadillac","Cadillac XTS","XTS"
"11294","SGM-Cadillac","Cadillac XTS","凯迪拉克XTS"
"11295","SGM-Cadillac","Cadillac XTS","上海通用凯迪拉克XTS"
"11296","SGM-Chevrolet","Chevrolet Aveo","Aveo"
"11297","SGM-Chevrolet","Chevrolet Aveo","Chevrolet Aveo"
"11298","SGM-Chevrolet","Chevrolet Aveo","New Aveo"
"11299","SGM-Chevrolet","Chevrolet Aveo","SGM-Chevrolet Aveo"
"11300","SGM-Chevrolet","Chevrolet Aveo","SGM-Chevrolet Aveo Hatchback"
"11301","SGM-Chevrolet","Chevrolet Aveo","爱唯欧"
"11302","SGM-Chevrolet","Chevrolet Aveo","爱唯欧HB"
"11303","SGM-Chevrolet","Chevrolet Aveo","爱唯欧两厢"
"11304","SGM-Chevrolet","Chevrolet Aveo","爱唯欧-两厢"
"11305","SGM-Chevrolet","Chevrolet Aveo","雪佛兰爱唯欧"
"11306","SGM-Chevrolet","Chevrolet Aveo Sedan","Chevrolet Aveo Sedan"
"11307","SGM-Chevrolet","Chevrolet Aveo Sedan","SGM-Chevrolet Aveo Sedan"
"11308","SGM-Chevrolet","Chevrolet Aveo Sedan","爱唯欧三厢"
"11309","SGM-Chevrolet","Chevrolet Aveo Sedan","爱唯欧-三厢"
"11310","SGM-Chevrolet","Chevrolet Aveo Sedan","雪佛兰爱唯欧三厢"
"11311","SGM-Chevrolet","Chevrolet BLAZER","Chevrolet BLAZER"
"11312","SGM-Chevrolet","Chevrolet BLAZER","SGM-Chevrolet BLAZER"
"11313","SGM-Chevrolet","Chevrolet BLAZER","开拓者"
"11314","SGM-Chevrolet","Chevrolet BLAZER","雪佛兰开拓者"
"11315","SGM-Chevrolet","Chevrolet Captiva","Captiva"
"11316","SGM-Chevrolet","Chevrolet Captiva","CAPTIVA科帕奇"
"11317","SGM-Chevrolet","Chevrolet Captiva","Chevrolet Captiva"
"11318","SGM-Chevrolet","Chevrolet Captiva","SGM-Chevrolet Captiva"
"11319","SGM-Chevrolet","Chevrolet Captiva","科帕奇"
"11320","SGM-Chevrolet","Chevrolet Captiva","雪佛兰科帕奇"
"11321","SGM-Chevrolet","Chevrolet Cavalier","Chevrolet Cavalier"
"11322","SGM-Chevrolet","Chevrolet Cavalier","科沃兹"
"11323","SGM-Chevrolet","Chevrolet Cavalier","雪佛兰科沃兹"
"11324","SGM-Chevrolet","Chevrolet Cruze","Chevrolet Cruze"
"11325","SGM-Chevrolet","Chevrolet Cruze","Cruze"
"11326","SGM-Chevrolet","Chevrolet Cruze","Cruze NB"
"11327","SGM-Chevrolet","Chevrolet Cruze","CRUZE科鲁兹"
"11328","SGM-Chevrolet","Chevrolet Cruze","SGM-Chevrolet Cruze"
"11329","SGM-Chevrolet","Chevrolet Cruze","科鲁兹"
"11330","SGM-Chevrolet","Chevrolet Cruze","科鲁兹经典"
"11331","SGM-Chevrolet","Chevrolet Cruze","科鲁兹三厢"
"11332","SGM-Chevrolet","Chevrolet Cruze","新科鲁兹"
"11333","SGM-Chevrolet","Chevrolet Cruze","雪佛兰科鲁兹"
"11334","SGM-Chevrolet","Chevrolet Cruze Hatchback","Chevrolet Cruze Hatchback"
"11335","SGM-Chevrolet","Chevrolet Cruze Hatchback","Cruze HB"
"11336","SGM-Chevrolet","Chevrolet Cruze Hatchback","科鲁兹HB"
"11337","SGM-Chevrolet","Chevrolet Cruze Hatchback","科鲁兹两厢"
"11338","SGM-Chevrolet","Chevrolet Cruze Hatchback","科鲁兹-两厢"
"11339","SGM-Chevrolet","Chevrolet Cruze Hatchback","科鲁兹掀背"
"11340","SGM-Chevrolet","Chevrolet Cruze Hatchback","雪佛兰科鲁兹掀背"
"11341","SGM-Chevrolet","Chevrolet Epica","Chevrolet Epica"
"11342","SGM-Chevrolet","Chevrolet Epica","Epica"
"11343","SGM-Chevrolet","Chevrolet Epica","SGM-Chevrolet Epica"
"11344","SGM-Chevrolet","Chevrolet Epica","景程"
"11345","SGM-Chevrolet","Chevrolet Epica","雪佛兰景程"
"11346","SGM-Chevrolet","Chevrolet Equinox","Chevrolet Equinox"
"11347","SGM-Chevrolet","Chevrolet Equinox","Equinox探界者"
"11348","SGM-Chevrolet","Chevrolet Equinox","探界者"
"11349","SGM-Chevrolet","Chevrolet Equinox","雪佛兰探界者"
"11350","SGM-Chevrolet","Chevrolet Lechi","Chevrolet Lechi"
"11351","SGM-Chevrolet","Chevrolet Lechi","SGM-Chevrolet Lechi"
"11352","SGM-Chevrolet","Chevrolet Lechi","Spark"
"11353","SGM-Chevrolet","Chevrolet Lechi","SPARK乐驰"
"11354","SGM-Chevrolet","Chevrolet Lechi","乐骋"
"11355","SGM-Chevrolet","Chevrolet Lechi","乐驰"
"11356","SGM-Chevrolet","Chevrolet Lechi","雪佛兰乐驰"
"11357","SGM-Chevrolet","Chevrolet Lova","Chevrolet Lova"
"11358","SGM-Chevrolet","Chevrolet Lova","Lova"
"11359","SGM-Chevrolet","Chevrolet Lova","SGM-Chevrolet Lova"
"11360","SGM-Chevrolet","Chevrolet Lova","乐风"
"11361","SGM-Chevrolet","Chevrolet Lova","雪佛兰乐风"
"11362","SGM-Chevrolet","Chevrolet Lova RV","Chevrolet Lova RV"
"11363","SGM-Chevrolet","Chevrolet Lova RV","Lova RV"
"11364","SGM-Chevrolet","Chevrolet Lova RV","乐风RV"
"11365","SGM-Chevrolet","Chevrolet Lova RV","雪佛兰乐风RV"
"11366","SGM-Chevrolet","Chevrolet Malibu","Chevrolet Malibu"
"11367","SGM-Chevrolet","Chevrolet Malibu","MALIBU"
"11368","SGM-Chevrolet","Chevrolet Malibu","SGM-Chevrolet Malibu"
"11369","SGM-Chevrolet","Chevrolet Malibu","迈锐宝"
"11370","SGM-Chevrolet","Chevrolet Malibu","迈锐宝Malibu"
"11371","SGM-Chevrolet","Chevrolet Malibu","雪佛兰迈锐宝"
"11372","SGM-Chevrolet","Chevrolet Malibu XL","Chevrolet Malibu XL"
"11373","SGM-Chevrolet","Chevrolet Malibu XL","迈锐宝XL"
"11374","SGM-Chevrolet","Chevrolet Malibu XL","雪佛兰迈锐宝XL"
"11375","SGM-Chevrolet","Chevrolet Sail","Chevrolet Sail"
"11376","SGM-Chevrolet","Chevrolet Sail","New Sail"
"11377","SGM-Chevrolet","Chevrolet Sail","Sail"
"11378","SGM-Chevrolet","Chevrolet Sail","Sail 3"
"11379","SGM-Chevrolet","Chevrolet Sail","SAIL新赛欧"
"11380","SGM-Chevrolet","Chevrolet Sail","SAIL新赛欧三厢"
"11381","SGM-Chevrolet","Chevrolet Sail","SGM-Chevrolet Sail"
"11382","SGM-Chevrolet","Chevrolet Sail","SGM-Chevrolet Sail Hatchback"
"11383","SGM-Chevrolet","Chevrolet Sail","赛欧"
"11384","SGM-Chevrolet","Chevrolet Sail","赛欧3"
"11385","SGM-Chevrolet","Chevrolet Sail","赛欧EV"
"11386","SGM-Chevrolet","Chevrolet Sail","赛欧HB"
"11387","SGM-Chevrolet","Chevrolet Sail","赛欧SRV"
"11388","SGM-Chevrolet","Chevrolet Sail","赛欧两厢"
"11389","SGM-Chevrolet","Chevrolet Sail","赛欧-两厢"
"11390","SGM-Chevrolet","Chevrolet Sail","新赛欧"
"11391","SGM-Chevrolet","Chevrolet Sail","雪佛兰赛欧"
"11392","SGM-Chevrolet","Chevrolet Sail Sedan","Chevrolet Sail Sedan"
"11393","SGM-Chevrolet","Chevrolet Sail Sedan","SGM-Chevrolet Sail Sedan"
"11394","SGM-Chevrolet","Chevrolet Sail Sedan","赛欧三厢"
"11395","SGM-Chevrolet","Chevrolet Sail Sedan","赛欧-三厢"
"11396","SGM-Chevrolet","Chevrolet Sail Sedan","雪佛兰赛欧三厢"
"11397","SGM-Chevrolet","Chevrolet Sail Springo","Chevrolet Sail Springo"
"11398","SGM-Chevrolet","Chevrolet Sail Springo","SGM-Springo"
"11399","SGM-Chevrolet","Chevrolet Sail Springo","SPRINGO"
"11400","SGM-Chevrolet","Chevrolet Sail Springo","赛欧SPRINGO"
"11401","SGM-Chevrolet","Chevrolet Sail Springo","雪佛兰赛欧Springo"
"11402","SGM-Chevrolet","Chevrolet Trax","Chevrolet Trax"
"11403","SGM-Chevrolet","Chevrolet Trax","Trax"
"11404","SGM-Chevrolet","Chevrolet Trax","TRAX创酷"
"11405","SGM-Chevrolet","Chevrolet Trax","创酷"
"11406","SGM-Chevrolet","Chevrolet Trax","雪佛兰创酷"
"11407","SGM-Wuling",NA,"Mini Truck"
"11408","SGM-Wuling",NA,"Wuling Mini Truck"
"11409","SGM-Wuling",NA,"大发"
"11410","SGM-Wuling",NA,"都市清风"
"11411","SGM-Wuling",NA,"柳州五菱大发"
"11412","SGM-Wuling",NA,"荣光小卡"
"11413","SGM-Wuling",NA,"通用五菱微卡"
"11414","SGM-Wuling",NA,"五菱 Coolwind"
"11415","SGM-Wuling",NA,"五菱 Newdragon"
"11416","SGM-Wuling",NA,"五菱观光车"
"11417","SGM-Wuling",NA,"五菱兴旺/五菱龙"
"11418","SGM-Wuling","Baojun 310","310"
"11419","SGM-Wuling","Baojun 310","Baojun 310"
"11420","SGM-Wuling","Baojun 310","宝骏310"
"11421","SGM-Wuling","Baojun 310 Wagon","310 Wagon"
"11422","SGM-Wuling","Baojun 310 Wagon","310W"
"11423","SGM-Wuling","Baojun 310 Wagon","310Wagon"
"11424","SGM-Wuling","Baojun 310 Wagon","Baojun 310 Wagon"
"11425","SGM-Wuling","Baojun 310 Wagon","宝骏310 Wagon"
"11426","SGM-Wuling","Baojun 310 Wagon","宝骏310W"
"11427","SGM-Wuling","Baojun 330","330"
"11428","SGM-Wuling","Baojun 330","Baojun 330"
"11429","SGM-Wuling","Baojun 330","宝骏330"
"11430","SGM-Wuling","Baojun 510","510"
"11431","SGM-Wuling","Baojun 510","Baojun 510"
"11432","SGM-Wuling","Baojun 510","宝骏510"
"11433","SGM-Wuling","Baojun 560","560"
"11434","SGM-Wuling","Baojun 560","Baojun 560"
"11435","SGM-Wuling","Baojun 560","宝骏560"
"11436","SGM-Wuling","Baojun 610","610"
"11437","SGM-Wuling","Baojun 610","610 Cross"
"11438","SGM-Wuling","Baojun 610","Baojun 610"
"11439","SGM-Wuling","Baojun 610","宝骏610"
"11440","SGM-Wuling","Baojun 630","630"
"11441","SGM-Wuling","Baojun 630","Baojun 630"
"11442","SGM-Wuling","Baojun 630","SGM-Wuling Baojun 630"
"11443","SGM-Wuling","Baojun 630","宝骏630"
"11444","SGM-Wuling","Baojun 630","宝骏650"
"11445","SGM-Wuling","Baojun 630","五菱6330"
"11446","SGM-Wuling","Baojun 630","五菱兴旺6360"
"11447","SGM-Wuling","Baojun 730","730"
"11448","SGM-Wuling","Baojun 730","Baojun 730"
"11449","SGM-Wuling","Baojun 730","宝骏730"
"11450","SGM-Wuling","Baojun E100","Baojun E100"
"11451","SGM-Wuling","Baojun E100","E100"
"11452","SGM-Wuling","Baojun E100","宝骏E100"
"11453","SGM-Wuling","Baojun E100","五菱E100"
"11454","SGM-Wuling","Baojun Lechi","Baojun Lechi"
"11455","SGM-Wuling","Baojun Lechi","Lechi"
"11456","SGM-Wuling","Baojun Lechi","Lechi(Spark)"
"11457","SGM-Wuling","Baojun Lechi","SGM-Wuling Lechi"
"11458","SGM-Wuling","Baojun Lechi","宝骏乐驰"
"11459","SGM-Wuling","Baojun Lechi","乐驰"
"11460","SGM-Wuling","Baojun Lechi","五菱乐驰"
"11461","SGM-Wuling","Wuling Hongguang","Hongguang"
"11462","SGM-Wuling","Wuling Hongguang","Hongguang V"
"11463","SGM-Wuling","Wuling Hongguang","SGM-Wuling Hongguang"
"11464","SGM-Wuling","Wuling Hongguang","Wuling Hongguang"
"11465","SGM-Wuling","Wuling Hongguang","宏光"
"11466","SGM-Wuling","Wuling Hongguang","宏光S"
"11467","SGM-Wuling","Wuling Hongguang","宏光S1"
"11468","SGM-Wuling","Wuling Hongguang","宏光V"
"11469","SGM-Wuling","Wuling Hongguang","宏光系列"
"11470","SGM-Wuling","Wuling Hongguang","五菱宏光"
"11471","SGM-Wuling","Wuling Hongguang","五菱宏光S"
"11472","SGM-Wuling","Wuling Hongguang","五菱宏光S1"
"11473","SGM-Wuling","Wuling Hongguang","五菱宏光V"
"11474","SGM-Wuling","Wuling Hongguang S3","Wuling Hongguang S3"
"11475","SGM-Wuling","Wuling Hongguang S3","五菱宏光S3"
"11476","SGM-Wuling","Wuling Hongtu","SGM-Wuling Hongtu"
"11477","SGM-Wuling","Wuling Hongtu","Wuling Hongtu"
"11478","SGM-Wuling","Wuling Hongtu","鸿途"
"11479","SGM-Wuling","Wuling Hongtu","五菱鸿途"
"11480","SGM-Wuling","Wuling Lechi","Wuling Lechi"
"11481","SGM-Wuling","Wuling PN","PN货车"
"11482","SGM-Wuling","Wuling PN","PN系列货车"
"11483","SGM-Wuling","Wuling PN","SGM-Wuling PN"
"11484","SGM-Wuling","Wuling PN","Wuling PN"
"11485","SGM-Wuling","Wuling PN","五菱PN"
"11486","SGM-Wuling","Wuling PN","五菱PN货车"
"11487","SGM-Wuling","Wuling PN","五菱PN系列货车"
"11488","SGM-Wuling","Wuling Rongguang","Rongguang"
"11489","SGM-Wuling","Wuling Rongguang","Rongguang/Xingwang"
"11490","SGM-Wuling","Wuling Rongguang","SGM-Wuling Rongguang"
"11491","SGM-Wuling","Wuling Rongguang","Sunshine"
"11492","SGM-Wuling","Wuling Rongguang","Wuling Rongguang"
"11493","SGM-Wuling","Wuling Rongguang","荣光"
"11494","SGM-Wuling","Wuling Rongguang","荣光S"
"11495","SGM-Wuling","Wuling Rongguang","荣光V"
"11496","SGM-Wuling","Wuling Rongguang","五菱荣光"
"11497","SGM-Wuling","Wuling Rongguang","五菱荣光S"
"11498","SGM-Wuling","Wuling Rongguang","五菱荣光V"
"11499","SGM-Wuling","Wuling Rongguang","五菱荣光小卡"
"11500","SGM-Wuling","Wuling Xiaoxuanfeng","SGM-Wuling Xiaoxuanfeng"
"11501","SGM-Wuling","Wuling Xiaoxuanfeng","Wuling Xiaoxuanfeng"
"11502","SGM-Wuling","Wuling Xiaoxuanfeng","五菱小旋风"
"11503","SGM-Wuling","Wuling Xiaoxuanfeng","小旋风"
"11504","SGM-Wuling","Wuling Xingwang","SGM-Wuling Xingwang"
"11505","SGM-Wuling","Wuling Xingwang","Wuling Xingwang"
"11506","SGM-Wuling","Wuling Xingwang","五菱兴旺"
"11507","SGM-Wuling","Wuling Xingwang","兴旺"
"11508","SGM-Wuling","Wuling Yangguang","SGM-Wuling Yangguang"
"11509","SGM-Wuling","Wuling Yangguang","Wuling Yangguang"
"11510","SGM-Wuling","Wuling Yangguang","五菱扬光"
"11511","SGM-Wuling","Wuling Yangguang","五菱之光/五菱扬光"
"11512","SGM-Wuling","Wuling Yangguang","扬光"
"11513","SGM-Wuling","Wuling Zhengcheng","Wuling Zhengcheng"
"11514","SGM-Wuling","Wuling Zhengcheng","Zhengcheng"
"11515","SGM-Wuling","Wuling Zhengcheng","五菱征程"
"11516","SGM-Wuling","Wuling Zhengcheng","征程"
"11517","SGM-Wuling","Wuling Zhiguang","SGM-Wuling Zhiguang"
"11518","SGM-Wuling","Wuling Zhiguang","Wuling Zhiguang"
"11519","SGM-Wuling","Wuling Zhiguang","五菱之光"
"11520","SGM-Wuling","Wuling Zhiguang","五菱之光S"
"11521","SGM-Wuling","Wuling Zhiguang","五菱之光V"
"11522","Shanghai Volkswagen","Volkswagen Atlas","Atlas"
"11523","Shanghai Volkswagen","Volkswagen Atlas","Volkswagen Atlas"
"11524","Shanghai Volkswagen","Volkswagen Atlas","大众Atlas"
"11525","Shanghai Volkswagen","Volkswagen Cross Lavida","Shanghai Volkswagen Cross Lavida"
"11526","Shanghai Volkswagen","Volkswagen Cross Lavida","Volkswagen Cross Lavida"
"11527","Shanghai Volkswagen","Volkswagen Cross Lavida","大众朗境"
"11528","Shanghai Volkswagen","Volkswagen Cross Lavida","郎境"
"11529","Shanghai Volkswagen","Volkswagen Cross Lavida","朗境"
"11530","Shanghai Volkswagen","Volkswagen Cross Lavida","朗镜"
"11531","Shanghai Volkswagen","Volkswagen Cross Polo","2013款Cross"
"11532","Shanghai Volkswagen","Volkswagen Cross Polo","Cross"
"11533","Shanghai Volkswagen","Volkswagen Cross Polo","Cross Polo"
"11534","Shanghai Volkswagen","Volkswagen Cross Polo","CrossPOLO"
"11535","Shanghai Volkswagen","Volkswagen Cross Polo","CROSS波罗"
"11536","Shanghai Volkswagen","Volkswagen Cross Polo","Polo Cross"
"11537","Shanghai Volkswagen","Volkswagen Cross Polo","Shanghai Volkswagen Cross Polo"
"11538","Shanghai Volkswagen","Volkswagen Cross Polo","Volkswagen Cross Polo"
"11539","Shanghai Volkswagen","Volkswagen Cross Polo","波罗Cross"
"11540","Shanghai Volkswagen","Volkswagen Cross Polo","大众Cross Polo"
"11541","Shanghai Volkswagen","Volkswagen Cross Santana","Cross桑塔纳"
"11542","Shanghai Volkswagen","Volkswagen Cross Santana","Volkswagen Cross Santana"
"11543","Shanghai Volkswagen","Volkswagen Cross Santana","大众Cross桑塔纳"
"11544","Shanghai Volkswagen","Volkswagen Cross Santana","桑塔纳Cross"
"11545","Shanghai Volkswagen","Volkswagen Gol","Volkswagen Gol"
"11546","Shanghai Volkswagen","Volkswagen Gol","大众高尔"
"11547","Shanghai Volkswagen","Volkswagen Gol","高尔"
"11548","Shanghai Volkswagen","Volkswagen Gran Lavida","Gran Lavida"
"11549","Shanghai Volkswagen","Volkswagen Gran Lavida","Shanghai Volkswagen Gran Lavida"
"11550","Shanghai Volkswagen","Volkswagen Gran Lavida","Volkswagen Gran Lavida"
"11551","Shanghai Volkswagen","Volkswagen Gran Lavida","大众朗行"
"11552","Shanghai Volkswagen","Volkswagen Gran Lavida","朗行"
"11553","Shanghai Volkswagen","Volkswagen Gran Santana","Volkswagen Gran Santana"
"11554","Shanghai Volkswagen","Volkswagen Gran Santana","大众桑塔纳浩纳"
"11555","Shanghai Volkswagen","Volkswagen Gran Santana","桑塔纳·浩纳"
"11556","Shanghai Volkswagen","Volkswagen Gran Santana","桑塔纳·尚纳"
"11557","Shanghai Volkswagen","Volkswagen Gran Santana","桑塔纳HB"
"11558","Shanghai Volkswagen","Volkswagen Gran Santana","桑塔纳浩纳"
"11559","Shanghai Volkswagen","Volkswagen Gran Santana","桑塔纳尚纳"
"11560","Shanghai Volkswagen","Volkswagen Lamando","Lamando"
"11561","Shanghai Volkswagen","Volkswagen Lamando","Volkswagen Lamando"
"11562","Shanghai Volkswagen","Volkswagen Lamando","大众凌渡"
"11563","Shanghai Volkswagen","Volkswagen Lamando","凌渡"
"11564","Shanghai Volkswagen","Volkswagen Lamando","凌渡GTS"
"11565","Shanghai Volkswagen","Volkswagen Lavida","Lavida"
"11566","Shanghai Volkswagen","Volkswagen Lavida","New Lavida"
"11567","Shanghai Volkswagen","Volkswagen Lavida","Shanghai Volkswagen LAVIDA"
"11568","Shanghai Volkswagen","Volkswagen Lavida","Volkswagen Lavida"
"11569","Shanghai Volkswagen","Volkswagen Lavida","大众朗行/朗境"
"11570","Shanghai Volkswagen","Volkswagen Lavida","大众朗逸"
"11571","Shanghai Volkswagen","Volkswagen Lavida","大众朗逸(旧)"
"11572","Shanghai Volkswagen","Volkswagen Lavida","朗逸"
"11573","Shanghai Volkswagen","Volkswagen Lavida","朗逸经典"
"11574","Shanghai Volkswagen","Volkswagen Lavida","新朗逸"
"11575","Shanghai Volkswagen","Volkswagen NMC","NMC"
"11576","Shanghai Volkswagen","Volkswagen NMC","Volkswagen NMC"
"11577","Shanghai Volkswagen","Volkswagen NMC","大众NMC"
"11578","Shanghai Volkswagen","Volkswagen Passat","2013款新帕萨特"
"11579","Shanghai Volkswagen","Volkswagen Passat","New Passat"
"11580","Shanghai Volkswagen","Volkswagen Passat","Passat"
"11581","Shanghai Volkswagen","Volkswagen Passat","Passat NMS"
"11582","Shanghai Volkswagen","Volkswagen Passat","Shanghai Volkswagen Passat"
"11583","Shanghai Volkswagen","Volkswagen Passat","Volkswagen Passat"
"11584","Shanghai Volkswagen","Volkswagen Passat","大众帕萨特"
"11585","Shanghai Volkswagen","Volkswagen Passat","帕萨特"
"11586","Shanghai Volkswagen","Volkswagen Passat","新帕萨特"
"11587","Shanghai Volkswagen","Volkswagen Passat Lingyu","Passat领驭"
"11588","Shanghai Volkswagen","Volkswagen Passat Lingyu","Shanghai Volkswagen Passat Lingyu"
"11589","Shanghai Volkswagen","Volkswagen Passat Lingyu","Volkswagen Passat Lingyu"
"11590","Shanghai Volkswagen","Volkswagen Passat Lingyu","大众帕萨特领驭"
